,TIMESTAMP,INSTRUMENT,SYMBOL,OPEN,HIGH,LOW,CLOSE,COI,PCR
54,16-DEC-2020,FUTSTK,HDFC,2375.1,2447.0,2368.15,2427.1,22119000,0.7841200081699716
55,16-DEC-2020,FUTSTK,HDFCBANK,1404.25,1423.0,1396.5,1416.65,30853350,0.666830181435586
56,16-DEC-2020,FUTSTK,HDFCLIFE,656.25,657.45,650.05,651.75,15782800,0.558849307417125
57,16-DEC-2020,FUTSTK,HEROMOTOCO,3122.4,3143.0,3101.1,3122.65,4247700,0.4399225633382662
58,16-DEC-2020,FUTSTK,HINDALCO,248.15,252.25,246.55,251.75,26367600,0.6849985144537921
59,16-DEC-2020,FUTSTK,HINDPETRO,229.7,235.0,228.6,231.0,32499900,0.7723798345888085
60,16-DEC-2020,FUTSTK,HINDUNILVR,2322.2,2363.0,2310.2,2350.95,5739000,0.6356765118553328
61,16-DEC-2020,FUTSTK,IBULHSGFIN,194.5,218.8,194.5,207.15,26325200,0.45857718416746424
62,16-DEC-2020,FUTSTK,ICICIBANK,521.4,522.95,512.1,514.35,102854125,0.6120378004080748
63,16-DEC-2020,FUTSTK,ICICIGI,1462.05,1489.95,1460.2,1482.95,585225,0.25848405170295374
64,16-DEC-2020,FUTSTK,ICICIPRULI,480.15,489.3,480.15,487.4,4297500,0.6672945854259595
65,16-DEC-2020,FUTSTK,IDEA,10.0,10.2,9.85,10.05,728560000,0.42720970360976435
66,16-DEC-2020,FUTSTK,IDFCFIRSTB,38.1,38.1,37.45,37.7,152722000,0.41913383360419
67,16-DEC-2020,FUTSTK,IGL,486.45,495.0,486.45,489.4,6142125,0.4572708510617487
68,16-DEC-2020,FUTSTK,INDIGO,1673.1,1679.85,1640.0,1662.2,3035500,0.5327608948822973
69,16-DEC-2020,FUTSTK,INDUSINDBK,936.15,940.55,918.8,925.05,17039000,0.9304757642841537
70,16-DEC-2020,FUTSTK,INFRATEL,249.0,249.0,244.5,246.35,10054800,0.5914892799821387
71,16-DEC-2020,FUTSTK,INFY,1164.8,1170.6,1155.7,1167.55,39777600,0.5517628774216443
72,16-DEC-2020,FUTSTK,IOC,96.6,97.8,96.0,96.55,56263800,0.5560241702750867
73,16-DEC-2020,FUTSTK,ITC,214.1,216.0,214.1,214.9,88492800,0.5064018171423937
74,16-DEC-2020,FUTSTK,JINDALSTEL,276.4,287.8,273.85,285.6,24755000,0.7005986825323041
75,16-DEC-2020,FUTSTK,JSWSTEEL,369.9,373.5,365.0,371.3,36768600,0.561709460078264
76,16-DEC-2020,FUTSTK,JUBLFOOD,2605.2,2704.7,2584.85,2686.95,1734500,0.42595006544354175
77,16-DEC-2020,FUTSTK,KOTAKBANK,1952.25,1962.25,1935.45,1951.0,24623200,0.8548152347292378
78,16-DEC-2020,FUTSTK,L&TFH,94.95,95.5,92.45,92.75,26537100,0.7869159334963992
79,16-DEC-2020,FUTSTK,LICHSGFIN,374.9,389.5,371.55,379.9,8722000,0.787945463442583
80,16-DEC-2020,FUTSTK,LT,1257.0,1280.0,1248.0,1270.2,15591775,0.5057286972935646
81,16-DEC-2020,FUTSTK,LUPIN,952.3,967.35,945.3,963.0,9800500,0.5280285847727456
82,16-DEC-2020,FUTSTK,M&M,737.0,747.0,728.0,732.95,15337000,0.5287528801032461
83,16-DEC-2020,FUTSTK,M&MFIN,178.95,184.15,177.95,181.7,15668228,0.5837618523524322
84,16-DEC-2020,FUTSTK,MANAPPURAM,175.9,177.8,174.05,174.6,20394000,0.39797879387401397
85,16-DEC-2020,FUTSTK,MARICO,413.0,417.5,412.1,413.65,9932000,0.4330707524748681
86,16-DEC-2020,FUTSTK,MARUTI,7824.05,7926.65,7781.05,7816.55,2690800,0.5455139605265967
87,16-DEC-2020,FUTSTK,MCDOWELL-N,595.05,601.5,592.65,595.25,12101250,0.4191382996784464
88,16-DEC-2020,FUTSTK,MFSL,644.7,659.7,637.3,644.0,7376200,0.19889490686970623
89,16-DEC-2020,FUTSTK,MGL,1062.95,1074.75,1054.25,1067.3,1345200,0.5582405188586115
90,16-DEC-2020,FUTSTK,MINDTREE,1481.35,1487.0,1460.0,1464.8,1416800,0.4149078500213607
91,16-DEC-2020,FUTSTK,MOTHERSUMI,157.35,159.3,156.05,157.45,24521000,0.6043631566405697
92,16-DEC-2020,FUTSTK,MRF,77414.95,79500.0,77414.95,78903.65,59130,0.23231256599788808
93,16-DEC-2020,FUTSTK,MUTHOOTFIN,1215.05,1236.15,1212.45,1222.5,4888500,0.4792349450313933
94,16-DEC-2020,FUTSTK,NATIONALUM,43.35,44.8,43.15,44.55,58667000,0.45964608241777954
95,16-DEC-2020,FUTSTK,NAUKRI,4669.2,4709.9,4607.0,4617.85,880250,0.5601027207253859
96,16-DEC-2020,FUTSTK,NESTLEIND,18450.05,18771.0,18296.85,18372.75,346350,0.38190634919305533
97,16-DEC-2020,FUTSTK,NMDC,117.65,120.85,114.4,115.2,39503200,0.7491496281708114
98,16-DEC-2020,FUTSTK,NTPC,107.15,107.15,105.0,105.35,66091500,0.5398588898215017
99,16-DEC-2020,FUTSTK,ONGC,101.8,103.6,100.85,103.05,45322200,0.9595500938009283
100,16-DEC-2020,FUTSTK,PAGEIND,24645.75,26025.3,24590.25,25913.95,77400,0.37477691850089234
101,16-DEC-2020,FUTSTK,PEL,1463.0,1473.85,1433.05,1464.25,4082100,0.42724927351089315
102,16-DEC-2020,FUTSTK,PETRONET,268.05,270.25,263.9,264.75,12666000,0.3278508172787249
103,16-DEC-2020,FUTSTK,PFC,122.15,123.5,119.9,120.6,26170200,0.654788359904774
104,16-DEC-2020,FUTSTK,PIDILITIND,1630.9,1644.1,1626.85,1633.8,3317000,0.5549088437870235
105,16-DEC-2020,FUTSTK,PNB,38.5,38.5,35.0,35.35,223524000,0.4377063598097623
106,16-DEC-2020,FUTSTK,POWERGRID,190.0,192.75,188.45,192.15,27248000,0.5474607453163557
107,16-DEC-2020,FUTSTK,PVR,1458.9,1468.95,1414.6,1431.15,1493690,0.519076630269496
108,16-DEC-2020,FUTSTK,RAMCOCEM,851.7,858.85,845.0,857.2,1438200,0.1544938714677083
109,16-DEC-2020,FUTSTK,RBLBANK,239.25,243.95,237.5,241.6,16052900,0.8610988488249336
110,16-DEC-2020,FUTSTK,RECLTD,141.6,143.45,140.75,141.95,16422000,0.7926645717733818
111,16-DEC-2020,FUTSTK,RELIANCE,1989.9,1998.15,1968.4,1984.6,37513215,0.509832247066743
112,16-DEC-2020,FUTSTK,SAIL,59.5,61.2,59.2,60.3,102049000,1.1176780692215507
113,16-DEC-2020,FUTSTK,SBILIFE,861.0,863.5,851.15,859.1,6569250,0.4222220800599057
114,16-DEC-2020,FUTSTK,SBIN,273.9,274.2,268.8,270.45,78858000,0.8701977264564074
115,16-DEC-2020,FUTSTK,SHREECEM,24491.85,24574.85,24212.35,24300.45,146300,0.35708617679733373
116,16-DEC-2020,FUTSTK,SIEMENS,1545.4,1554.3,1537.55,1547.2,1641200,0.48362308061693937
117,16-DEC-2020,FUTSTK,SRF,5275.0,5383.1,5238.85,5362.85,394375,0.3767334949062854
118,16-DEC-2020,FUTSTK,SRTRANSFIN,1106.15,1112.9,1070.15,1077.35,4699336,0.4834603995071466
119,16-DEC-2020,FUTSTK,SUNPHARMA,572.9,580.0,572.9,577.3,34837600,0.40124791692472006
120,16-DEC-2020,FUTSTK,SUNTV,504.6,511.35,497.45,508.4,12018000,0.7593794365918171
121,16-DEC-2020,FUTSTK,TATACHEM,505.25,507.9,497.0,500.0,7556000,0.6455469916606881
122,16-DEC-2020,FUTSTK,TATACONSUM,576.0,587.4,575.15,585.55,12837150,0.3595686613619524
123,16-DEC-2020,FUTSTK,TATAMOTORS,181.5,184.6,180.8,182.9,64706400,0.636168044595238
124,16-DEC-2020,FUTSTK,TATAPOWER,75.6,76.6,74.85,76.35,94068000,0.8394590630436364
125,16-DEC-2020,FUTSTK,TATASTEEL,643.7,651.35,639.15,644.9,38336700,1.194657887899699
126,16-DEC-2020,FUTSTK,TCS,2780.95,2822.8,2765.0,2817.4,6144000,0.7604011411863839
127,16-DEC-2020,FUTSTK,TECHM,933.85,936.7,920.15,925.9,11577600,0.7082386280427602
128,16-DEC-2020,FUTSTK,TITAN,1475.85,1511.45,1473.7,1505.25,6597000,0.9097416858922226
129,16-DEC-2020,FUTSTK,TORNTPHARM,2750.6,2803.95,2727.4,2790.7,848500,0.25622025356588546
130,16-DEC-2020,FUTSTK,TORNTPOWER,335.0,335.95,331.0,332.4,4197000,0.20661151333016162
131,16-DEC-2020,FUTSTK,TVSMOTOR,489.8,496.7,486.65,495.5,5537000,0.40124836788864493
132,16-DEC-2020,FUTSTK,UBL,1165.9,1191.6,1151.0,1155.3,1315300,0.30732989976952657
133,16-DEC-2020,FUTSTK,ULTRACEMCO,5171.2,5229.9,5113.0,5125.5,1432400,0.5668301437661006
134,16-DEC-2020,FUTSTK,UPL,453.95,462.25,452.15,460.35,24050000,0.7102124498953404
135,16-DEC-2020,FUTSTK,VEDL,147.4,154.15,147.2,148.6,124043400,0.8010603056795569
136,16-DEC-2020,FUTSTK,VOLTAS,837.95,844.5,824.05,839.55,2573000,0.49517658350665406
137,16-DEC-2020,FUTSTK,WIPRO,355.2,359.5,354.1,359.0,31363200,0.3605346332902951
138,16-DEC-2020,FUTSTK,ZEEL,232.75,237.6,229.4,232.35,36375000,0.5031385399051553
0,17-DEC-2020,FUTIDX,BANKNIFTY,30841.85,30998.0,30652.25,30844.4,1790600,1.1016324005045048
1,17-DEC-2020,FUTIDX,NIFTY,13710.15,13794.75,13686.9,13754.4,14864625,1.7737644037241767
2,17-DEC-2020,FUTSTK,ACC,1641.8,1664.35,1636.3,1640.85,3186500,0.35973791308072955
3,17-DEC-2020,FUTSTK,ADANIENT,464.8,475.0,457.2,460.15,17692000,0.6165917900018408
4,17-DEC-2020,FUTSTK,ADANIPORTS,477.6,480.5,468.05,469.9,52137500,0.6069849153859491
5,17-DEC-2020,FUTSTK,AMARAJABAT,950.05,952.5,929.85,934.5,1751000,0.3073874572724838
6,17-DEC-2020,FUTSTK,AMBUJACEM,249.05,252.3,247.15,247.75,19893000,0.3242721981702848
7,17-DEC-2020,FUTSTK,APOLLOHOSP,2398.9,2428.95,2387.05,2409.75,2246500,0.40434051098029666
8,17-DEC-2020,FUTSTK,APOLLOTYRE,196.55,200.05,195.65,197.45,9925000,0.6219400504188485
9,17-DEC-2020,FUTSTK,ASHOKLEY,101.45,102.5,99.2,99.8,40887000,0.6778077966792879
10,17-DEC-2020,FUTSTK,ASIANPAINT,2574.9,2608.9,2565.55,2583.5,5241000,1.541792336757639
11,17-DEC-2020,FUTSTK,AUROPHARMA,883.55,892.35,871.0,873.4,10877750,0.5253331675477183
12,17-DEC-2020,FUTSTK,AXISBANK,609.0,613.7,604.7,606.6,49884000,0.5507039348185855
13,17-DEC-2020,FUTSTK,BAJAJ-AUTO,3326.6,3330.45,3267.25,3284.2,1828000,0.5178564449374058
14,17-DEC-2020,FUTSTK,BAJAJFINSV,9268.1,9439.95,9240.9,9328.6,905750,0.7685091140956201
15,17-DEC-2020,FUTSTK,BAJFINANCE,5144.5,5314.65,5115.45,5296.35,6655750,1.1443877565196958
16,17-DEC-2020,FUTSTK,BALKRISIND,1644.65,1653.0,1636.8,1643.05,1888400,0.5431127956473757
17,17-DEC-2020,FUTSTK,BANDHANBNK,409.2,415.6,405.55,407.5,10364400,0.60831928030286
18,17-DEC-2020,FUTSTK,BANKBARODA,66.15,67.0,63.1,63.5,56397200,0.6922959638898362
19,17-DEC-2020,FUTSTK,BATAINDIA,1614.95,1627.2,1589.35,1595.5,1278750,0.49744762290921735
20,17-DEC-2020,FUTSTK,BEL,118.2,121.2,116.35,120.75,36274800,0.3925085593126186
21,17-DEC-2020,FUTSTK,BERGEPAINT,690.55,713.25,690.35,709.95,2468400,0.5304204645859246
22,17-DEC-2020,FUTSTK,BHARATFORG,557.35,565.0,552.35,558.65,5860500,0.350129098441258
23,17-DEC-2020,FUTSTK,BHARTIARTL,518.95,523.0,513.35,515.5,101780937,0.577827192198023
24,17-DEC-2020,FUTSTK,BHEL,36.6,36.95,35.8,35.95,105504000,0.46857497750059296
25,17-DEC-2020,FUTSTK,BIOCON,461.05,467.5,460.0,462.2,10819200,0.48966671746158885
26,17-DEC-2020,FUTSTK,BOSCHLTD,13408.4,13457.0,13301.0,13359.95,192750,0.32214804233112737
27,17-DEC-2020,FUTSTK,BPCL,403.0,403.95,395.0,395.95,29239200,0.5163745708607754
28,17-DEC-2020,FUTSTK,BRITANNIA,3753.05,3781.0,3734.9,3744.05,2105000,0.40013903727152145
29,17-DEC-2020,FUTSTK,CADILAHC,471.15,482.8,469.3,476.35,7385400,0.5612847611456311
30,17-DEC-2020,FUTSTK,CANBK,123.9,126.8,121.55,124.75,38267200,0.88036327285868
31,17-DEC-2020,FUTSTK,CHOLAFIN,378.45,382.5,374.3,375.95,5275000,0.3719192316895499
32,17-DEC-2020,FUTSTK,CIPLA,791.05,796.9,783.65,785.6,17375800,0.5402028853355424
33,17-DEC-2020,FUTSTK,COALINDIA,145.4,145.65,143.1,143.75,32949900,0.6427365468967933
34,17-DEC-2020,FUTSTK,COFORGE,2547.95,2555.0,2509.05,2520.7,496500,0.36448416456491184
35,17-DEC-2020,FUTSTK,COLPAL,1618.0,1624.75,1606.35,1609.2,2514400,0.4873142746688694
36,17-DEC-2020,FUTSTK,CONCOR,412.5,417.8,405.15,408.4,12297684,0.5240165780515648
37,17-DEC-2020,FUTSTK,CUMMINSIND,598.3,607.95,588.95,591.65,1908000,0.27328403463640255
38,17-DEC-2020,FUTSTK,DABUR,516.5,519.0,512.8,513.8,16747500,0.45505611160208065
39,17-DEC-2020,FUTSTK,DIVISLAB,3716.55,3849.0,3716.55,3831.5,2915000,0.5408772922576004
40,17-DEC-2020,FUTSTK,DLF,235.0,237.8,231.6,234.1,28960800,0.8480946815143181
41,17-DEC-2020,FUTSTK,DRREDDY,5050.85,5151.7,5040.05,5092.7,3651375,0.5313192827800395
42,17-DEC-2020,FUTSTK,EICHERMOT,2488.15,2504.0,2445.35,2465.7,2725450,0.44128708553677537
43,17-DEC-2020,FUTSTK,ESCORTS,1348.95,1360.6,1328.5,1335.15,3519450,0.3186994037164089
44,17-DEC-2020,FUTSTK,EXIDEIND,194.45,195.15,191.4,192.0,12081600,0.5053928040162635
45,17-DEC-2020,FUTSTK,FEDERALBNK,68.3,69.1,67.05,67.2,103581500,0.6407075842497797
46,17-DEC-2020,FUTSTK,GAIL,125.7,125.75,123.9,124.45,28060000,0.5557922526994716
47,17-DEC-2020,FUTSTK,GLENMARK,528.0,537.3,517.4,519.35,6889650,0.45969873051726406
48,17-DEC-2020,FUTSTK,GMRINFRA,28.2,28.35,27.45,27.6,69165000,0.3217433818316818
49,17-DEC-2020,FUTSTK,GODREJCP,724.0,734.0,719.0,721.5,6604000,0.3268927796904545
50,17-DEC-2020,FUTSTK,GODREJPROP,1351.3,1390.0,1329.05,1360.6,1609400,0.5138992926018298
51,17-DEC-2020,FUTSTK,GRASIM,919.05,930.45,915.1,916.6,17464800,0.638417604506687
52,17-DEC-2020,FUTSTK,HAVELLS,899.0,926.8,895.1,912.25,3490000,0.7607941447348252
53,17-DEC-2020,FUTSTK,HCLTECH,889.6,891.15,880.0,882.7,19808600,0.552781928644754
54,17-DEC-2020,FUTSTK,HDFC,2429.0,2512.0,2425.75,2495.85,21821700,0.933499214859987
55,17-DEC-2020,FUTSTK,HDFCBANK,1480.0,1480.0,1390.95,1441.9,30280800,0.7914152365904633
56,17-DEC-2020,FUTSTK,HDFCLIFE,652.0,662.0,651.95,655.9,15834500,0.5709119088020311
57,17-DEC-2020,FUTSTK,HEROMOTOCO,3133.4,3163.5,3110.9,3119.35,4093800,0.4527241171345528
58,17-DEC-2020,FUTSTK,HINDALCO,252.6,255.4,245.55,246.6,27034100,0.5902509321265302
59,17-DEC-2020,FUTSTK,HINDPETRO,232.7,232.7,225.15,226.0,32051700,0.7088606979510081
60,17-DEC-2020,FUTSTK,HINDUNILVR,2338.3,2340.0,2312.05,2318.8,5943600,0.586924990978766
61,17-DEC-2020,FUTSTK,IBULHSGFIN,208.0,209.35,203.75,205.55,25692800,0.45105192239145125
62,17-DEC-2020,FUTSTK,ICICIBANK,515.3,518.4,510.85,512.4,101337500,0.6065097425589386
63,17-DEC-2020,FUTSTK,ICICIGI,1496.15,1496.3,1467.55,1477.35,615825,0.3108088342840427
64,17-DEC-2020,FUTSTK,ICICIPRULI,488.2,491.0,481.05,483.2,4143000,0.5949875532268644
65,17-DEC-2020,FUTSTK,IDEA,10.0,10.3,9.85,9.95,715330000,0.4216142254382872
66,17-DEC-2020,FUTSTK,IDFCFIRSTB,37.75,37.9,37.05,37.35,152057000,0.4121637376157127
67,17-DEC-2020,FUTSTK,IGL,487.9,488.85,480.55,481.8,6235625,0.4639316251638716
68,17-DEC-2020,FUTSTK,INDIGO,1649.65,1657.35,1631.05,1648.9,3069000,0.5199846694175051
69,17-DEC-2020,FUTSTK,INDUSINDBK,917.1,952.0,917.1,939.7,18810300,0.8823924818811664
70,17-DEC-2020,FUTSTK,INFRATEL,245.25,248.25,241.45,242.45,10108000,0.5855185091531299
71,17-DEC-2020,FUTSTK,INFY,1166.6,1170.5,1159.35,1161.6,40746600,0.5521889661249405
72,17-DEC-2020,FUTSTK,IOC,96.8,97.0,95.1,95.5,55148800,0.5522848576986114
73,17-DEC-2020,FUTSTK,ITC,215.45,215.6,211.8,213.9,86819200,0.489664514019817
74,17-DEC-2020,FUTSTK,JINDALSTEL,285.0,287.6,276.55,278.35,23420000,0.685497354890834
75,17-DEC-2020,FUTSTK,JSWSTEEL,370.95,373.8,365.75,367.25,36204300,0.5883440250207241
76,17-DEC-2020,FUTSTK,JUBLFOOD,2711.0,2926.25,2697.95,2809.55,1873500,0.43306449763588617
77,17-DEC-2020,FUTSTK,KOTAKBANK,1963.55,1967.05,1938.25,1963.55,24603200,0.8899624176470411
78,17-DEC-2020,FUTSTK,L&TFH,92.7,93.0,90.85,91.55,26537900,0.759329530294125
79,17-DEC-2020,FUTSTK,LICHSGFIN,378.2,384.45,374.85,376.0,8754000,0.6624807561285213
80,17-DEC-2020,FUTSTK,LT,1269.6,1285.9,1256.8,1279.25,15575725,0.4999423944885595
81,17-DEC-2020,FUTSTK,LUPIN,966.7,986.45,962.6,971.45,9267550,0.5119577621533239
82,17-DEC-2020,FUTSTK,M&M,735.45,739.55,727.55,731.65,15040200,0.5416665831380176
83,17-DEC-2020,FUTSTK,M&MFIN,180.8,181.55,175.8,177.05,14224884,0.5546997181791169
84,17-DEC-2020,FUTSTK,MANAPPURAM,174.85,177.45,173.5,174.75,19632000,0.43656340021949713
85,17-DEC-2020,FUTSTK,MARICO,413.35,415.0,410.3,413.65,10086000,0.4380074612865562
86,17-DEC-2020,FUTSTK,MARUTI,7805.5,7843.85,7652.75,7706.3,2674900,0.4943074848086081
87,17-DEC-2020,FUTSTK,MCDOWELL-N,598.8,600.0,585.0,586.05,12540000,0.38153197588314114
88,17-DEC-2020,FUTSTK,MFSL,657.3,673.9,645.0,660.2,8080800,0.2878011531150457
89,17-DEC-2020,FUTSTK,MGL,1064.0,1069.35,1045.05,1047.35,1404000,0.5826509938277457
90,17-DEC-2020,FUTSTK,MINDTREE,1471.3,1472.95,1453.4,1458.45,1471200,0.40422654520055284
91,17-DEC-2020,FUTSTK,MOTHERSUMI,158.15,162.9,158.0,158.65,24710000,0.6124930417363151
92,17-DEC-2020,FUTSTK,MRF,78902.95,79304.75,77281.2,77518.15,59300,0.19637012793811365
93,17-DEC-2020,FUTSTK,MUTHOOTFIN,1220.65,1237.9,1215.55,1221.4,4784250,0.4848198289745106
94,17-DEC-2020,FUTSTK,NATIONALUM,44.8,45.2,43.15,43.45,59245000,0.45745104797887126
95,17-DEC-2020,FUTSTK,NAUKRI,4618.9,4679.9,4550.0,4578.45,851500,0.5717952300376195
96,17-DEC-2020,FUTSTK,NESTLEIND,18388.55,18463.65,18166.5,18367.6,342000,0.3766929234403556
97,17-DEC-2020,FUTSTK,NMDC,115.25,118.25,114.75,116.0,36769600,0.7410263688516907
98,17-DEC-2020,FUTSTK,NTPC,105.2,105.85,104.3,104.8,65407500,0.5216143040338937
99,17-DEC-2020,FUTSTK,ONGC,104.95,105.4,101.15,101.75,44852500,0.8085646145902631
100,17-DEC-2020,FUTSTK,PAGEIND,26280.0,27918.6,25913.95,27281.05,66780,0.27109494190822675
101,17-DEC-2020,FUTSTK,PEL,1460.05,1490.0,1440.65,1445.25,4134900,0.4504558606446506
102,17-DEC-2020,FUTSTK,PETRONET,264.7,265.25,259.2,260.45,12903000,0.3392663899197429
103,17-DEC-2020,FUTSTK,PFC,120.45,121.2,118.45,118.95,26678600,0.6218851027605369
104,17-DEC-2020,FUTSTK,PIDILITIND,1637.8,1659.2,1631.2,1635.6,3349000,0.5344044573576111
105,17-DEC-2020,FUTSTK,PNB,35.3,35.35,32.0,32.95,215346000,0.46785708068927906
106,17-DEC-2020,FUTSTK,POWERGRID,191.95,195.6,191.45,193.65,25996000,0.5308095792477494
107,17-DEC-2020,FUTSTK,PVR,1430.0,1457.2,1396.8,1404.7,1544565,0.4434093519133714
108,17-DEC-2020,FUTSTK,RAMCOCEM,854.95,869.45,842.0,844.15,1524900,0.1386359929518905
109,17-DEC-2020,FUTSTK,RBLBANK,241.8,242.8,233.9,235.65,15265600,0.8143973847182531
110,17-DEC-2020,FUTSTK,RECLTD,141.4,142.2,137.55,138.3,17064000,0.7670374632548141
111,17-DEC-2020,FUTSTK,RELIANCE,1996.0,2012.8,1983.05,1991.5,37875465,0.48810229774111924
112,17-DEC-2020,FUTSTK,SAIL,60.1,60.55,57.0,57.45,100814000,0.9414869997571723
113,17-DEC-2020,FUTSTK,SBILIFE,859.9,867.2,855.05,858.05,6602250,0.4282043229028777
114,17-DEC-2020,FUTSTK,SBIN,270.55,273.3,267.55,268.45,78630000,0.8376566348602718
115,17-DEC-2020,FUTSTK,SHREECEM,24403.2,24950.0,24403.2,24540.6,142850,0.36635628148374294
116,17-DEC-2020,FUTSTK,SIEMENS,1546.3,1566.95,1526.4,1531.65,1682450,0.4662652987607958
117,17-DEC-2020,FUTSTK,SRF,5348.95,5607.0,5348.95,5549.1,415625,0.45131876874120314
118,17-DEC-2020,FUTSTK,SRTRANSFIN,1074.6,1080.0,1056.6,1060.45,4550845,0.4541495257928336
119,17-DEC-2020,FUTSTK,SUNPHARMA,578.8,587.75,572.2,573.55,35723800,0.41505499362555415
120,17-DEC-2020,FUTSTK,SUNTV,510.0,519.6,496.0,499.05,12342000,0.5131618637014836
121,17-DEC-2020,FUTSTK,TATACHEM,499.85,507.7,494.1,496.0,7692000,0.6082926087448038
122,17-DEC-2020,FUTSTK,TATACONSUM,586.25,594.95,577.8,579.6,13186800,0.3889628664034546
123,17-DEC-2020,FUTSTK,TATAMOTORS,183.8,184.5,180.7,181.65,62990700,0.6140033613256342
124,17-DEC-2020,FUTSTK,TATAPOWER,76.6,77.0,74.85,75.4,95836500,0.8027693146016908
125,17-DEC-2020,FUTSTK,TATASTEEL,645.05,647.9,633.65,636.95,37476500,1.1488502415960338
126,17-DEC-2020,FUTSTK,TCS,2811.85,2849.5,2808.15,2841.65,6048000,0.7652647828456335
127,17-DEC-2020,FUTSTK,TECHM,922.6,936.0,916.55,932.4,11192400,0.6944856264016311
128,17-DEC-2020,FUTSTK,TITAN,1500.0,1519.6,1498.0,1505.9,6508500,0.8893908918766879
129,17-DEC-2020,FUTSTK,TORNTPHARM,2782.7,2798.45,2753.15,2766.6,854250,0.2627027317249023
130,17-DEC-2020,FUTSTK,TORNTPOWER,333.0,333.0,326.7,327.65,4494000,0.22131141494223636
131,17-DEC-2020,FUTSTK,TVSMOTOR,497.7,501.7,489.0,491.15,5555200,0.4144571545670774
132,17-DEC-2020,FUTSTK,UBL,1157.2,1170.0,1138.2,1142.6,1410500,0.26171407207014524
133,17-DEC-2020,FUTSTK,ULTRACEMCO,5154.6,5229.9,5135.15,5173.65,1420200,0.5963660770226646
134,17-DEC-2020,FUTSTK,UPL,459.95,467.3,455.15,456.6,23548200,0.6832343726293674
135,17-DEC-2020,FUTSTK,VEDL,149.0,149.9,146.5,147.05,125314400,0.7627627343436711
136,17-DEC-2020,FUTSTK,VOLTAS,840.9,847.9,824.55,826.6,2713000,0.46923805212985736
137,17-DEC-2020,FUTSTK,WIPRO,358.7,359.85,356.7,358.25,31302400,0.3723776088149181
138,17-DEC-2020,FUTSTK,ZEEL,231.8,238.4,224.7,226.25,34476000,0.5321235464996283
0,18-DEC-2020,FUTIDX,BANKNIFTY,30797.95,30865.45,30380.1,30735.75,1719100,0.9718974852554769
1,18-DEC-2020,FUTIDX,NIFTY,13759.9,13799.1,13681.0,13774.05,15041475,1.6222563309417928
2,18-DEC-2020,FUTSTK,ACC,1644.65,1655.5,1625.65,1650.9,3026000,0.38542820533923755
3,18-DEC-2020,FUTSTK,ADANIENT,461.4,464.95,451.5,456.6,17512000,0.5981972015661287
4,18-DEC-2020,FUTSTK,ADANIPORTS,470.35,474.5,460.0,464.95,51730000,0.595061674966404
5,18-DEC-2020,FUTSTK,AMARAJABAT,937.35,949.5,930.35,942.35,1921000,0.28623153836770726
6,18-DEC-2020,FUTSTK,AMBUJACEM,248.4,252.55,246.75,251.3,18333000,0.36730003707802344
7,18-DEC-2020,FUTSTK,APOLLOHOSP,2417.3,2429.5,2371.55,2393.1,2175500,0.39423046597656464
8,18-DEC-2020,FUTSTK,APOLLOTYRE,197.45,198.7,190.0,192.2,10630000,0.561897015772184
9,18-DEC-2020,FUTSTK,ASHOKLEY,99.55,99.95,96.9,98.6,40950000,0.6626945346223915
10,18-DEC-2020,FUTSTK,ASIANPAINT,2577.7,2637.6,2577.65,2607.4,5408700,1.4704379939318135
11,18-DEC-2020,FUTSTK,AUROPHARMA,876.3,889.5,863.05,887.4,10626200,0.5065102475593458
12,18-DEC-2020,FUTSTK,AXISBANK,606.65,612.15,597.0,610.8,48673200,0.6362701285119782
13,18-DEC-2020,FUTSTK,BAJAJ-AUTO,3275.85,3364.75,3275.85,3351.7,1847500,0.5968819031074699
14,18-DEC-2020,FUTSTK,BAJAJFINSV,9248.9,9340.0,9141.5,9250.05,891250,0.7002673823302915
15,18-DEC-2020,FUTSTK,BAJFINANCE,5264.35,5292.0,5167.0,5251.4,6537500,1.067692191412412
16,18-DEC-2020,FUTSTK,BALKRISIND,1644.95,1655.95,1612.2,1618.4,1895600,0.4481629369251163
17,18-DEC-2020,FUTSTK,BANDHANBNK,407.1,415.95,404.5,409.55,10213200,0.5900108869967546
18,18-DEC-2020,FUTSTK,BANKBARODA,63.5,63.85,61.6,62.9,57040000,0.6769191602319126
19,18-DEC-2020,FUTSTK,BATAINDIA,1589.75,1605.0,1582.6,1589.7,1286450,0.5444301252094472
20,18-DEC-2020,FUTSTK,BEL,121.45,122.8,118.4,121.25,35210800,0.3871208227406886
21,18-DEC-2020,FUTSTK,BERGEPAINT,712.55,719.0,705.15,711.75,2506900,0.43409867637828253
22,18-DEC-2020,FUTSTK,BHARATFORG,562.85,564.0,546.0,556.65,5620500,0.3687644541524618
23,18-DEC-2020,FUTSTK,BHARTIARTL,514.25,515.6,505.1,512.4,101941974,0.5759670792653419
24,18-DEC-2020,FUTSTK,BHEL,35.95,36.2,34.65,36.0,107289000,0.46114302329628315
25,18-DEC-2020,FUTSTK,BIOCON,462.0,474.6,461.15,472.8,10858300,0.5082507339197277
26,18-DEC-2020,FUTSTK,BOSCHLTD,13355.25,13420.0,13162.7,13237.8,192750,0.30070068934214633
